kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide,full_covariance_emp_gradients_xx,full_covariance_emp_gradients_xy,full_covariance_emp_gradients_yy,estimated_kappa_gradients,estimated_angle_gradients,full_correlation_emp_gradients_xx,full_correlation_emp_gradients_xy,full_correlation_emp_gradients_yy,estimated_kappa_normals,estimated_angle_normals
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.514569537051853,0.005480877399221776,0.4854303942354847,1.392875518457128,0.28240463861122606,350.0751817908863,130.10988879665044,1380.7448967731002,11987.045642238645,6457.520000000001,11986.51881299738,0.7492957643700257,0.3806312475003519,0.4052847345693511,1540,1516,,,0.8747273732049924,0.6457365429709034,25,1.001825803030748,0.01865846502503379,0.907246488970237,0.3180118367524051,-0.1879026717936987,0.513924438777582,0.006789553722918084,0.48607151970415735,0.24517555439497102,-0.22681058773114224
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5022717275957593,0.027192692797134245,0.4977276809592195,0.8278190605963776,0.36787838296542685,56.89383998620915,668.9776552090905,1473.6741076135165,12324.477267650607,6417.920000000001,12323.942528672917,0.7463185860308338,0.3812053265546287,0.4052847345693511,1618,1604,,,2.493739081072098,0.28740309382050655,25,1.0212619030865269,0.06654264591794168,1.0274578224431974,0.3494562309763463,-0.8086593690934565,0.49861453349830126,0.016419600958660623,0.5013850787735663,0.25260419601269146,-0.8274820091684187
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5160292566582939,-0.007944565005264387,0.48396933596093517,1.8020387284151393,0.30219798100313655,400.17937686664465,-199.50836255013064,1537.3702716703424,12456.89543826921,6352.480000000001,12456.32818416086,0.7303216283809172,0.3840644670366127,0.4052847345693511,1707,1688,,,1.173014512321543,0.556266793074369,25,1.074280293241199,-0.01803108024856484,0.9839320218444189,0.3004362600428922,0.18988502143394795,0.5089331311384917,-0.005077896990737029,0.49106618079275755,0.2006875495162273,0.25843467008105003
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.49241873766684063,-0.013720564617699726,0.5075810185839725,1.0361634733485858,0.2835697975007986,-178.85092790516907,-326.1967420162681,1391.6853585063463,11838.122805013187,6306.280000000002,11837.58635480716,0.7458179852950648,0.3813004996559731,0.4052847345693511,1553,1534,,,0.9349917275480019,0.6265693203410769,25,0.9184745294095154,-0.047065954933622485,0.95996269806368,0.32224187385156994,0.9929635962415043,0.4964276642455127,-0.011848670183005009,0.5035649464267752,0.2197785027743185,0.9316699364750345
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5009345168528567,-0.01905640000814492,0.4990644602218569,2.3309385544249555,0.3115671689957566,22.59304506582572,-446.90141364263627,1333.216823209252,11691.31742865514,6267.560000000001,11690.86147265901,0.7887896500571627,0.3715091757113392,0.4052847345693511,1470,1456,,,1.2074013768483454,0.5467844086075172,25,0.8858078579390308,-0.038198858041182,0.8750158441838943,0.2897543890071204,0.7152319460381108,0.5001575178056593,-0.01053611528379675,0.49984051726164236,0.20317323662893708,0.777876970208056
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5010996765317358,0.053691789651432204,0.4988993004814228,0.795951197658361,0.4996739554334477,26.399960809615422,1250.6374917614687,1308.3553691616767,11655.758375489875,6436.4000000000015,11655.294584109479,0.7533569155016224,0.37982535176582427,0.4052847345693511,1440,1426,,,10.096053724196269,0.00642199242985797,25,0.8948654363845893,0.12626091538225812,0.889432984807405,0.4980031819746489,-0.7746434224188679,0.4979742545661214,0.03490989221293894,0.5020234631102376,0.3615681411459149,-0.8143632910075747
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.4998533527855995,-0.008843542566371572,0.5001443560392682,0.7917240740988231,0.21529615445422415,-2.6423790342069275,-208.84250269588193,1387.4307538832518,11736.67954155015,6153.760000000001,11736.209527751507,0.7768612776901005,0.3745903551332546,0.4052847345693511,1534,1524,,,0.2691404863437536,0.8740914777621843,25,0.8969861004235166,-0.016002292950174146,0.8905665897585026,0.18938466232291531,0.6864211054982111,0.5006458971772294,-0.003946458560015202,0.499348520952343,0.12597938803710085,0.7039404608057807
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5208138570510367,0.0003340670956710971,0.4791858108796544,1.5640859702394965,0.32450472743456515,502.12354508243,6.739260664779991,1422.151048082463,12041.88437027659,6440.160000000002,12041.380307642694,0.7107176711409366,0.38710644058959837,0.4052847345693511,1579,1555,,,1.6331531156946029,0.44194203066499427,25,1.0048197826880219,0.007332668435881808,0.9165395534020581,0.29834078414975274,-0.08230961034413334,0.5120761974689257,0.0025295098276679594,0.48792092907484197,0.21947675728695568,-0.10322670842062726
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.4811214851513394,0.01802691359768104,0.5188778561218133,1.95164577538679,0.3602822691194248,-451.5892155220172,430.67625580823926,1403.532497589105,11979.501770023533,6416.560000000001,11978.960728188657,0.7297172836610283,0.3841654633401944,0.4052847345693511,1551,1534,,,2.477605475680644,0.2897308942025716,25,0.8551201189703905,0.04504805164019136,0.9732733633628996,0.3877050760738463,-1.245058328546054,0.48616856015524834,0.010727737049209951,0.5138250801487187,0.26007526951095694,-1.2408966122586689
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.502609258152955,-0.020855199853075147,0.49738469295204174,2.293303925778364,0.32615752523601915,62.34310733625149,-493.03091881356886,1427.493305493063,11789.637151497112,6259.720000000001,11789.120671254264,0.6842994082936561,0.39053430565994157,0.4052847345693511,1578,1558,,,1.609287211294835,0.44724729456873247,25,0.9039464576214291,-0.042155238238176414,0.8692107641151422,0.31276300670917695,0.5899951877465233,0.5042942239202326,-0.010079675095643677,0.4956951369336057,0.20710831006724303,0.5838043365481503
