kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4305537410809713,-0.15565380603246695,0.5694445198649444,0.995165108707738,0.7818572336437767,-430.0947725148548,-964.3086535039702,662.3936416320613,3096.9144167556456,1057.9600000000003,3096.849987428561,0.8489900368251675,0.34974954804480457,0.3683084845706908,746,731,0.6518772935298444,0.7183720761552587,75.66665923799157,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4023123474045452,-0.16883708863950214,0.5976861251532796,1.0476069863948356,0.8158336958273146,-619.037328814199,-1070.1793312517266,673.1655557957562,3168.5773218760874,1078.5600000000002,3168.511439099473,0.8555137332684395,0.34654702213141125,0.3683084845706908,750,741,0.7175342876363702,0.7449302102228916,87.26253405941641,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.3934747465774789,-0.15689116037432566,0.6065215079036423,1.0835819976624843,0.8087744537049026,-509.63483194866944,-750.7684598337111,542.6447934061134,2392.2129273065584,777.4800000000001,2392.169353706793,0.8543652537373716,0.3471263398576285,0.3683084845706908,616,598,0.6501511039173543,0.739124526299418,50.1306153864651,1.3009926469464972e-11,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4359043008578729,-0.17556008047557511,0.564094497031071,0.960382956679178,0.8051387602383004,-349.83811890084024,-958.4762785259471,638.7625198293825,2729.198184411928,868.4000000000002,2729.140440926288,0.8427943138726675,0.35260278278591284,0.3683084845706908,722,705,0.587631032723537,0.695496292307811,72.04125775519664,2.220446049250313e-16,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.40808392131380944,-0.17258591990427186,0.5919138941049663,1.0300324958825473,0.8164405323072506,-545.1057812274677,-1023.7706668570556,659.8673207589159,2965.358958389303,984.5600000000002,2965.2913542592596,0.8437033734260123,0.3521950433871874,0.3683084845706908,742,729,0.6261476206986216,0.6960661956905813,94.43670940292398,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.39002499037255023,-0.15162698664827623,0.6099702365140897,1.0990896940206145,0.8056799899499807,-584.0422620225244,-805.4486304778201,567.6828843571062,2655.4843924362794,906.6000000000001,2655.4387391765886,0.8559026556796009,0.34634929056113023,0.3683084845706908,622,618,0.7550140905700989,0.7663956542141268,74.11738966105301,1.1102230246251565e-16,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4248008357785408,-0.16801022036629212,0.5751990067586,0.9957743490753422,0.8013075889313286,-384.0323051464211,-858.220187304984,585.2579049166236,2553.5627318446623,817.6000000000001,2553.5131415195647,0.8558368262287611,0.3463828143647456,0.3683084845706908,668,654,0.6348696798725828,0.7109881631556157,79.48330268523053,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.41568800313940946,-0.17850198736594022,0.584311264660858,1.005990211308846,0.8188146230545933,-440.63960240756717,-933.1080042926133,607.5597670233444,2613.237932499574,817.4000000000002,2613.1833912206635,0.8617866273412582,0.3432587669885944,0.3683084845706908,688,673,0.6990593789655476,0.7513288004010938,79.14633262122537,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.42107695785421184,-0.1559972809678488,0.5789105717162039,1.0195012640261116,0.7882879720079774,-417.48896879264515,-825.5480365114436,587.9414082444652,2645.4462137535465,886.6800000000002,2645.396280689108,0.8417209842979012,0.3530795268844822,0.3683084845706908,657,645,0.6444847494203892,0.7090429768456153,73.25503616454047,1.1102230246251565e-16,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.43960134113287624,-0.14066971999405406,0.5603984618571407,0.9881238762572968,0.754467292915086,-302.76509904152715,-705.3613795922951,588.5672406118948,2506.589252225536,806.3200000000002,2506.543762851949,0.8341972567242396,0.35628482884001295,0.3683084845706908,661,651,0.5561260889386721,0.6498531675250745,59.07421798886974,1.4865886299730846e-13,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4037960445864682,-0.15715066417236798,0.5961979262540045,1.059999165700591,0.8015564953353369,-523.6339855543255,-855.6001971886241,651.1445973690765,2721.6883090190654,862.8800000000002,2721.6264105945334,0.8273476173164985,0.35900802800252146,0.3683084845706908,732,717,0.43677274304810737,0.6353176558846467,81.3260160564414,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4111914801693426,-0.1331594845987987,0.5888065198139534,1.0794207760825518,0.7658432917513115,-481.3654076125423,-721.9814365006414,660.337957923623,2710.2703110894654,862.1600000000002,2710.210906975668,0.8048308593223099,0.36682865787789637,0.3683084845706908,740,730,,,67.94300961120393,1.7763568394002505e-15,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.4061798342479751,-0.17423048987214618,0.5938192894294523,1.032332746535845,0.8194049753468619,-446.5132516964878,-829.3823478399875,560.6491716856887,2379.712853209225,748.7200000000001,2379.6697503530004,0.8518280945877671,0.348382327572158,0.3683084845706908,629,622,0.681529463436873,0.7148399479315258,77.16266424951807,0.0,10
0.8,1,1.2909944487358058,1000,5,200.0,0.5999999999999999,0.2,[1.82574186 1.09544512],2,10000000,0.42446252591433375,-0.16789410756493717,0.5755356432270898,0.9967533724439466,0.8013445958441476,-315.11872608387034,-700.53246234915,495.92003636895294,2085.892357351405,646.3600000000001,2085.8606424859013,0.8605224259283338,0.3439388230772652,0.3683084845706908,552,542,0.7374688137776925,0.7714126682627223,59.488674415818735,1.2079226507921703e-13,10
