kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.4867700581318344,0.025871666191393538,0.5132299033484888,2.1199327219089845,0.37870214103145905,-323.32535227532327,632.5515582625881,1515.560091922541,12251.034880417208,6302.920000000001,12250.451956557716,0.7082941491883837,0.3874509841589498,0.4052847345693511,1666,1652,,,3.132510594373878,0.20882571024703067,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5008165130657805,-0.007774513913912372,0.49918246244149905,2.3021399520965007,0.20284194962903856,20.972247630860224,-193.23520047053455,1426.263174290001,12337.950736777566,6638.520000000001,12337.42962590588,0.7246797450599547,0.3849887104774428,0.4052847345693511,1575,1559,,,0.2501129374718144,0.8824470705070548,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.4888292904922487,-0.014639735537268758,0.5111699629295317,1.1095737229170746,0.30615539791485646,-276.70901853598104,-365.2413881309619,1543.0062276925687,12421.47988563925,6369.000000000001,12420.887272367529,0.6968163331313769,0.3889973039477494,0.4052847345693511,1710,1695,,,1.3446227324901727,0.5105271976795283,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.4698576257153852,-0.0030174495115439424,0.5301424076846726,1.5199840122892319,0.38631414544051523,-717.695724552376,-73.18768558903791,1404.7049358647855,11917.12487219842,6431.640000000001,11916.609024104393,0.691041711748632,0.3897248208217602,0.4052847345693511,1553,1532,,,3.397424632297701,0.18291891419804718,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.49812185934966485,-0.0015139114535744642,0.5018782373611703,1.2183197853866916,0.1133976207609899,-45.488080450685516,-38.70084800630195,1477.8631636245266,12306.248616476938,6289.3200000000015,12305.618329943603,0.7817131380908054,0.37337492942554573,0.4052847345693511,1654,1639,,,0.023628548200173315,0.9882552404123629,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.48836069554578865,-0.001992619454536432,0.5116381491992481,1.48327552352727,0.24686370128609547,-281.8295383136691,-49.84198354312139,1558.415505021689,12140.73397940879,6038.640000000001,12140.096780113437,0.7323493055413587,0.38372203158237683,0.4052847345693511,1734,1705,,,0.6042997682815369,0.7392272581432329,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.47277626987708166,-0.01459241806233025,0.5272234746517399,1.3237611503769293,0.3899519238511414,-646.4494013133717,-348.19570393859897,1394.6254239103573,11885.376308759201,6378.880000000001,11884.832495619945,0.7258175914153747,0.38480562754929803,0.4052847345693511,1541,1530,,,3.68950554574178,0.15806439386580884,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5206159824589386,-0.008819250688873117,0.4793838403353183,1.7738388131450806,0.33620433336562705,502.67651286031645,-216.1431065001252,1419.3996174346646,12173.073122977603,6499.440000000001,12172.494644668093,0.7383459994833886,0.3826762067509853,0.4052847345693511,1582,1561,,,2.027075468803301,0.3629327460754974,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.5359248624221472,0.009076814676627907,0.464072527362941,1.447973155198392,0.4238999329145208,895.3622443221292,224.47584620940884,1497.8825122178653,12449.419066282804,6368.440000000001,12448.865871906719,0.7714636245819116,0.37588503241318244,0.4052847345693511,1677,1667,,,5.443050949946721,0.06577434074590005,25
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],1,10000000,0.499980920513698,0.026859607378233487,0.5000190834798139,0.7856364284384538,0.36518876114679777,0.30005775533349177,629.6721737999561,1350.795609411841,11742.186957843964,6392.4000000000015,11741.713590538027,0.7369650797093179,0.3829215129755674,0.4052847345693511,1494,1473,,,2.343585173284874,0.30981107999591073,25
