kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.47818832036588355,0.025734509023651497,0.5218114073636829,2.004762007007301,0.40592276835902363,-894.7802494529237,1056.1645640298793,30.50618814168156,20532.016178406266,19839.880000000005,20530.717278306853,,0.4603096945860596,0.4052847345693511,116,92,,,3.2852125387659097,0.19347513629209145,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.5087125775726156,-0.0002642180390741686,0.49128659757857984,1.5867842579494942,0.21340390527249856,343.9891010138006,-11.003098446023685,-48.82187452157279,19693.08610374466,20032.160000000003,19692.02686502668,,3.9872161549135234,0.4052847345693511,31,5,,,0.2812720709211858,0.8688054685414299,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.534910509458295,-0.02078057684567352,0.4650892657662122,1.839290479977604,0.44192036986285405,1373.1161923919187,-817.4753126445203,-38.06799962211406,19654.793459228767,20118.920000000006,19653.77430336484,,0.8440189802728392,0.4052847345693511,30,7,,0.9859379606284963,5.34339649125379,0.06913471782708691,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.4842111339876828,-0.0028552010771892905,0.5157888660056933,1.480733615669246,0.2863017578331118,-649.2145550399855,-118.22139094829572,-17.655473244186286,20583.675472246883,20087.320000000003,20582.326119557194,,0.48608388159142174,0.4052847345693511,51,23,,,0.8207211296552942,0.663411004332664,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.49303056024446784,0.003188696739788693,0.5069694648400562,1.7850563761310512,0.19986954465932427,-268.97450403022447,122.87590867028666,-102.95224798813047,19345.273615221824,20479.080000000005,19344.358823005165,,0.5845438744949555,0.4052847345693511,-31,-49,0.9811546583834786,0.9363727289615725,0.34787212919234956,0.8403506240974088,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.4991923701138068,0.004363588912357887,0.5008061471521761,2.2666775605228304,0.15266542294455254,-31.06398586160213,171.65119114806717,22.996296745413925,19726.665461176242,19887.480000000003,19725.671112720825,,0.5349417965690234,0.4052847345693511,102,79,,,0.04463814778656951,0.9779281539219626,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.4939229347726667,0.028989129788212085,0.5060756776453454,2.253204461238174,0.3823460182174125,-238.35688753160767,1140.772225545633,4.025112204483772,19686.5546985888,20050.920000000006,19685.493729421043,0.9717361426469062,0.2077530069004213,0.4052847345693511,79,51,,,2.9005915495888495,0.2345009183744715,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.4976753653956465,0.02771575946637251,0.5023211953726706,2.3146973790764447,0.37136362244393545,-91.45625860436168,1099.4280667306768,19.405537078912186,19845.133234341134,20006.600000000002,19844.122374025443,,7.604554025584739,0.4052847345693511,99,77,,,3.786523666841723,0.15057984055684004,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.5124356928991883,0.008372539399979909,0.48756394926333607,1.2754303041533683,0.27732839435906165,499.0092077512161,334.64375370519,-3.960901401958399,20027.06144720838,19967.640000000003,20025.91746703294,0.907580195687599,0.31084935684409576,0.4052847345693511,80,53,,,0.7576295759779141,0.6846724104777271,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],0,10000000,0.5121255821237024,-0.0053818858730625965,0.48787372407702945,1.7799042134193983,0.2616375435196687,477.6024999758994,-212.26288404621292,2.397092446065277,19660.301306379504,20012.280000000002,19659.236876010105,,0.5144059838853762,0.4052847345693511,68,55,,,0.7214358177134778,0.6971756378031828,10
