kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide,full_covariance_emp_gradients_xx,full_covariance_emp_gradients_xy,full_covariance_emp_gradients_yy,estimated_kappa_gradients,estimated_angle_gradients,full_correlation_emp_gradients_xx,full_correlation_emp_gradients_xy,full_correlation_emp_gradients_yy,estimated_kappa_normals,estimated_angle_normals
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4808161571338953,-0.012004775440847361,0.5191815802751953,1.289749151827702,0.33734610429155926,-479.6614286882964,-302.12479611183005,1494.5695624122234,12521.05383154172,6423.680000000001,12520.435004498991,0.7751420132153727,0.37500916144050295,0.40215806241809526,1658,1634,,,1.9998059676827844,0.36791513315297697,25,0.9771856425613992,-0.03667937693640449,1.0644912675450287,0.325264840654707,1.221392455750989,0.489664496012486,-0.010812002385189664,0.510333974745512,0.24101797750287116,1.1668146083801136
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.49333380658974185,-0.07599924648597638,0.5066629500741947,0.8289008576286419,0.5801448251807125,-169.2062017893563,-1939.868656585379,1564.5111603799214,12749.644812046845,6411.920000000001,12749.015403130208,0.763478146927679,0.37769595942663864,0.40215806241809526,1748,1723,,,23.886858262139977,6.501815378423537e-06,25,1.068828331981221,-0.22273483983145517,1.0923992676936476,0.5849657257971433,0.811829788474149,0.49627884574496045,-0.051189026630832545,0.5037202015812636,0.43149149799290193,0.8216768992194948
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4820837255050908,-0.054629415696581286,0.5179157909624925,0.9434613642092704,0.515010636652752,-428.0240416223497,-1308.5582501765869,1468.5472575410229,11962.907338231036,6209.840000000001,11962.296289311236,0.7171234742044937,0.38616364836411327,0.40215806241809526,1639,1620,,,12.821478250812367,0.0016438090719003151,25,0.9089718843233757,-0.14548049171391392,1.005499219100059,0.5254026044243395,0.9455621947028197,0.4873233981618924,-0.03905945557749428,0.5126735447230312,0.38960514344184705,0.9422912054411293
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.48674542273804444,-0.03806374280739357,0.5132533603279797,0.9523550309056722,0.44048845589870605,-328.27927663110347,-946.3125002970233,1507.3262562675948,12408.711501774313,6361.080000000001,12408.066587256631,0.7516706084228237,0.38016323112163264,0.40215806241809526,1681,1666,,,6.172204943841702,0.04567964560284887,25,0.9920777003431598,-0.10806038500153274,1.081623920429092,0.4502781782013225,0.9817991750244337,0.4883720627747535,-0.025301114082206727,0.5116268535383656,0.3248145309662411,1.0007861765211505
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4795978990352234,-0.058754292421744646,0.5204021667414453,0.9521581947683211,0.5326133825949789,-496.16461087479985,-1432.0867438943274,1381.1346298341743,12174.453044401544,6599.3600000000015,12173.907555874472,0.753066494915109,0.37988387505633653,0.40215806241809526,1528,1507,,,14.257502734936066,0.000801719816222457,25,0.9529802175773303,-0.15244943192609384,1.0239003722678812,0.5228820029076537,0.8996673954649637,0.48932516503937723,-0.03848176597095801,0.5106741166728496,0.3846098448272914,0.9206917968371598
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.47608816213659194,-0.0291072414505174,0.5239109255669263,1.1284439010605598,0.4271126288485519,-563.8970402159205,-688.6987019446428,1444.2438619031016,11806.471255797367,6134.840000000001,11805.965206513116,0.7319100062709121,0.3837966913802989,0.40215806241809526,1585,1568,,,4.778466698600512,0.09169995877347392,25,0.8938449115543511,-0.079753620904175,1.0139189252562024,0.435286552561879,1.1080374359115774,0.4834106107328093,-0.021719169201322497,0.5165884792177579,0.3219525376261638,1.111533115273378
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.49590120517841824,-0.060215645518271896,0.5040974320752918,0.8190999998586784,0.5258988226429564,-102.72424053889168,-1521.706777615241,1459.7819544489244,12621.365994475513,6584.120000000002,12620.754339786195,0.7853193726534025,0.37243832798217896,0.40215806241809526,1632,1613,,,14.44979194073173,0.0007282282924718775,25,1.038627852091428,-0.1666905795485345,1.0708315904474306,0.5234900975996651,0.8335474508832786,0.4967397523255402,-0.03978761082437638,0.5032422120738307,0.38454779332572725,0.8261649021279719
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4587759930706114,-0.05299072035606362,0.5412239421996053,1.1155305143905727,0.5500442841881641,-1009.9739767433099,-1300.6259800889857,1477.96356982923,12257.551203888377,6335.3600000000015,12256.971826663193,0.7525700171681782,0.3799835997938895,0.40215806241809526,1628,1612,,,16.820957662630995,0.00022252328028982138,25,0.9022872321008643,-0.14190071477912575,1.1009253990309547,0.543014621368551,1.0907341456384554,0.47325877592090165,-0.035159563818420995,0.5267379273224021,0.4029237272798801,1.1104983723904769
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.49122112381478905,-0.05868813799636275,0.5087788304013471,0.8593174858590442,0.5220990849198963,-224.7585154692696,-1509.2039306533522,1518.225895554008,12842.780093390758,6755.880000000001,12842.154466826123,0.7101009845689024,0.38719473237157387,0.40215806241809526,1686,1674,,,13.10966923899464,0.0014232182200871746,25,1.0010397063396537,-0.1586475055582256,1.060165693391839,0.5203589934527775,0.8775135993351417,0.49249507925702996,-0.03940166660007239,0.5074974847213068,0.3853882064570519,0.8794614438983003
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.5169596916069584,-0.0677707093813836,0.4830397588079394,2.2335123575939027,0.5593973191289876,404.0155356507206,-1613.4178042644257,1421.8592133532916,11891.76383210792,6105.440000000001,11891.225561898245,0.7937324673966277,0.3701365552088737,0.40215806241809526,1592,1578,,,16.69115488170235,0.00023744431126904164,25,1.037942688482193,-0.1872916811323866,0.9696777275624063,0.5646580460862929,0.6952661201855801,0.5098737600277177,-0.04821644586704393,0.49012570653572596,0.4233514507836553,0.6844018160772816
