kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide,full_covariance_emp_gradients_xx,full_covariance_emp_gradients_xy,full_covariance_emp_gradients_yy,estimated_kappa_gradients,estimated_angle_gradients,full_correlation_emp_gradients_xx,full_correlation_emp_gradients_xy,full_correlation_emp_gradients_yy,estimated_kappa_normals,estimated_angle_normals
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.4062093735138762,-0.2610194766295506,0.5937904205447198,0.9578363056727554,0.8995144495450842,-4328.088149744104,-12048.141179911756,-9.230098308052407,23076.286919400027,19956.400000000005,23074.35770823168,0.30238965833426523,0.4049355644233575,0.3175017515036052,123,5,,0.967507780017779,225.655591903907,0.0,10,1.0410705873530162,-0.872395558994172,1.6455542744137337,0.9025958825587777,0.9521527401117422,0.43546885554546144,-0.18839973947215224,0.5645257212039398,0.7547727793904451,0.9503906504732027
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.40484556489508555,-0.2518055144785808,0.5951541478153962,0.9660043436542014,0.8928161727656865,-4214.208555888305,-11154.967590928114,-62.77506981502031,22146.950293659287,20190.720000000005,22145.276462260073,,0.6834737691658086,0.3175017515036052,56,-25,,0.9405381845018346,264.3412495135945,0.0,10,1.0025736193376882,-0.8180650518889786,1.5757584582521156,0.8967172280764559,0.9538823824291065,0.435711335437824,-0.18137681709964792,0.5642863691253737,0.7455318498241871,0.9557113351812997
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3914711589979366,-0.26928011046851563,0.6085288998775605,0.9769221408329988,0.9095530924076028,-4779.57753574557,-11861.429121858284,-16.272640659659476,22021.88074596919,20033.120000000003,22020.14741755287,,1.0319478524169292,0.3175017515036052,130,-12,,,335.9142473610656,0.0,10,0.9256959991827441,-0.8158279492529026,1.5422743273429362,0.9100497084673352,0.9660469654406464,0.42713463815921304,-0.19451405761784638,0.5728634993947891,0.766159139721097,0.9646069261955472
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3899667465696642,-0.2527799896739351,0.6100327144086399,0.990643297322457,0.89816648589723,-4806.286500665885,-11043.496249774018,14.552543228788958,21841.65501662068,20133.640000000003,21840.120919950612,0.9621019367312721,0.23249367569139687,0.3175017515036052,128,45,,,351.8431811622027,0.0,10,0.9400338153691854,-0.804127844963821,1.6032607471422566,0.9013099437893993,0.9809685151806675,0.4254209037905781,-0.18152499018403112,0.5745750910833308,0.7508199980238169,0.9803047386151563
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3629157727657768,-0.24325063939200905,0.637082486442382,1.0419476149109421,0.900994166598072,-6220.418631812197,-11040.1847496208,24.557111578496727,22690.061822447547,19806.520000000004,22688.34654606581,0.9531178841471502,0.2510888269656002,0.3175017515036052,157,67,,,562.0093917859424,0.0,10,0.9555434848308509,-0.8514880630708538,1.8534043141484169,0.9018411527264285,1.0279951100111275,0.4067525935250038,-0.17578831947677745,0.5932410957517182,0.7545606762436187,1.0292471670699013
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3975110050743023,-0.26635401636637185,0.602486904346416,0.9690237792187272,0.9058153907218934,-4662.554850808732,-12119.842811886887,31.59069172156814,22748.814269202063,19734.000000000004,22746.928743032888,0.961564247997099,0.23371125057429784,0.3175017515036052,161,53,,0.6701832973804712,325.73409395579864,0.0,10,1.0125688575048903,-0.870923905299048,1.6206323241001375,0.907730009846156,0.9533305771711761,0.43186483376363966,-0.1932237860253626,0.5681307548347939,0.762449382239759,0.9548979487496772
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.4077949588586204,-0.2597906633081598,0.5922044988540447,0.955885924830363,0.8981531771514764,-4107.031969765273,-11574.488817377922,1.3863974954309626,22273.783651701277,20063.960000000003,22272.119408871244,0.9989932345828014,0.04450274199435572,0.3175017515036052,121,34,,,419.6996437636728,0.0,10,0.9621231913422589,-0.7952312206932569,1.4954102461965053,0.9007532197468405,0.9471593303478882,0.43759964889390857,-0.18847078380850169,0.5624002605867949,0.7539408492207026,0.9452621002518881
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.39488450134988745,-0.2315555026766421,0.6051154048645666,0.9984310710645619,0.8798166105677777,-4722.366553868209,-10404.715883834799,19.860397143286786,22464.338728594594,19888.080000000005,22462.652155560645,0.8295252256578939,0.35816142782344246,0.3175017515036052,129,64,,,307.70766928485085,0.0,10,0.9426735168801481,-0.7372642674637759,1.571503478101553,0.8824362601938226,0.9869522022273559,0.42986289500404673,-0.16574580700094133,0.5701350449262482,0.7275692009491721,0.9855513672691469
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.383298294599309,-0.23432899568419677,0.6167012982673737,1.016380665154242,0.8864815074756321,-5176.589646564908,-10396.877177691047,-28.688232547790737,22181.244890363316,19979.160000000003,22179.686512998567,,2.8499277921290593,0.3175017515036052,85,9,,,215.3028188156214,0.0,10,0.8537023307639723,-0.6978543603292601,1.5169385690690347,0.8883855643667834,1.00720258782318,0.4207886735924261,-0.16830171000388147,0.5792090622170274,0.7364076309216118,1.0053422919909463
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38612311445675807,-0.26404868997906705,0.613874811015177,0.9889419549116708,0.9074699379361229,-5283.512524199204,-12253.811531925654,-12.086010208113185,23200.864500470427,20228.840000000004,23198.810580696692,0.9946466810019867,0.09992709057876333,0.3175017515036052,143,1,,0.9999657929535671,557.2891554273637,0.0,10,0.9800239758872633,-0.871225676925146,1.6758036860407979,0.9099351691321883,0.9753542287620802,0.423235683866339,-0.19218336364921684,0.576762831366477,0.7651585236420794,0.9754051042639384
