kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide,full_covariance_emp_gradients_xx,full_covariance_emp_gradients_xy,full_covariance_emp_gradients_yy,estimated_kappa_gradients,estimated_angle_gradients,full_correlation_emp_gradients_xx,full_correlation_emp_gradients_xy,full_correlation_emp_gradients_yy,estimated_kappa_normals,estimated_angle_normals
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3788705099646207,-0.2539168205353509,0.6211295353180397,1.0079149767110518,0.9026618682809495,-5545.5276567999335,-11627.198526985045,5.3839586244881845,22892.845672957825,20038.360000000004,22891.002953335585,0.9401396610182452,0.2727859428551126,0.31750175150360505,148,17,,,217.91997211319298,0.0,10,0.9277955118774577,-0.8063371567505708,1.634631753060224,0.9025355219571928,0.9919393066272032,0.42008478487972756,-0.18276196488988244,0.5799076394914728,0.7552129505149999,0.9914956043875738
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38505069146285353,-0.24685990425984178,0.61494875334575,1.0032535067486785,0.8954084801565455,-5008.4500150222275,-10758.110547105856,26.01386240307233,21787.31787095633,20069.920000000006,21785.722917895426,,0.7983446639910875,0.31750175150360505,126,39,,,224.42782520288316,0.0,10,0.8875882989438288,-0.7544519594254077,1.5526894366652024,0.8980506257170071,0.9929800440566765,0.42134483413571866,-0.17770705759682445,0.5786483049471063,0.7481809453128643,0.9937363848499308
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.4070401900235869,-0.24669931656116184,0.5929585800891178,0.9655401452259426,0.888090692203818,-4082.5476075218708,-10836.883797451885,0.44755831468549806,21961.138784471546,20156.400000000005,21959.397877002833,0.9999817309846314,0.006043318191672062,0.31750175150360505,132,10,,0.9897212732406147,255.27807349349675,0.0,10,0.9676525712890337,-0.7656678303748758,1.4915288300846066,0.8909678428921458,0.9502098613050872,0.4389357938254352,-0.17662950424377305,0.5610590693015686,0.7376700520104663,0.9518197122178126
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38378127828765674,-0.27297994896262223,0.6162186336548149,0.9866078122353719,0.9142312136299513,-5474.650149501911,-12861.92210150019,-6.934934554931822,23555.38352513861,19963.200000000004,23553.471073419263,0.8566842215589942,0.34594953779005244,0.31750175150360505,133,19,,,346.4576942209848,0.0,10,1.096307651236883,-1.0037113961062973,1.893634212725916,0.9158809662431588,0.9744386075163092,0.4213617873854356,-0.19921529393173018,0.5786370884471793,0.7744559293541194,0.9733787152608298
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3691085895594269,-0.2596701266784757,0.6308914359540718,1.018806956144643,0.9098986129575656,-5985.565030774015,-11876.856930747474,-19.76527856905232,22866.539721603287,20162.160000000003,22864.775615630962,0.9598824289072282,0.2374261284026508,0.31750175150360505,113,12,,0.9881063278315377,311.3017544428033,0.0,10,0.9838167357140131,-0.9003443211305777,1.8218382686730648,0.9104810972514724,1.003187090293942,0.41093338424307174,-0.1876765130219848,0.5890659331355536,0.7661912192855597,1.0069482551793418
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38611997791755553,-0.2574574677504143,0.6138781537831356,0.9935869293490409,0.9028093486735723,-5099.977052909562,-11532.28711234012,1.945307418316088,22393.963596052767,19909.080000000005,22392.172587581328,0.9990406610255543,0.04345678434841434,0.31750175150360505,136,21,,,246.05314871284463,0.0,10,0.9614692359021261,-0.8344147299941649,1.642534833424762,0.9044869502647572,0.9791371354785449,0.42384968945672186,-0.1863064546161176,0.576141559087363,0.7576362292434887,0.9793957846462377
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3455072769002082,-0.23120455154429384,0.6544903520327571,1.0798861103506017,0.9000761197957575,-6725.211696071913,-10066.575402518894,-20.38537825240813,21767.038374166557,20037.240000000005,21765.555693223225,,1.176817031126052,0.31750175150360505,77,13,,,282.3333589381637,0.0,10,0.8024317411299149,-0.7300895442652664,1.7228060036883905,0.9011158647949393,1.0666046317719704,0.3948004868642079,-0.16720393627004695,0.6051956435231898,0.7525958644515431,1.0661897911665759
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.4126024147264945,-0.24856927782986826,0.5873971183498305,0.9544066252129884,0.8879656382014165,-3944.8389118124005,-11222.639755546375,-1.855241146105351,22571.65254834989,20203.080000000005,22569.85030332305,0.9998326807699967,0.018262478283665298,0.31750175150360505,121,34,,0.8764122991052037,386.3053994017375,0.0,10,1.0600762806296171,-0.8350898734448825,1.5987946815282785,0.8917378903513549,0.941405867220957,0.44089778527634316,-0.17880391336886303,0.5590949727187309,0.7397195212336556,0.9450071913844194
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38172174392362723,-0.2464110749344824,0.6182783173135905,1.009118602044158,0.8962461291628422,-5263.897922632992,-10968.677866461137,-21.85393700980551,22254.070916392895,20044.800000000003,22252.324483423872,,1.0032994202329313,0.31750175150360505,107,-3,,0.989258914631797,300.0323922638073,0.0,10,0.9239558834950388,-0.7862620671550554,1.6053599999726489,0.8987799053294575,0.9898459186483355,0.4219449479176343,-0.1780815952521359,0.5780540415642363,0.7483207934970043,0.9919422820122487
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3826363739759868,-0.23925164971599874,0.6173631456093465,1.0133801287079647,0.8905363509620637,-5365.594303737649,-10940.54752551482,-112.85215693965412,22861.168607582746,20444.080000000005,22859.31458242427,,0.4950255631464105,0.31750175150360505,-1,-103,0.9999903769400783,,390.4608639769011,0.0,10,0.9875661136602456,-0.8208939302310466,1.7363428985734375,0.8927274505832258,0.9993449563338611,0.42011806329254586,-0.17175269621657896,0.5798700251454288,0.7412865991273352,1.003053274233002
