kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4666919307861882,-0.047380237886330966,0.5333072416639959,1.0915529148979566,0.5165094443195063,-178.68512707314096,-254.40599499434543,655.997467556587,2683.0409569033595,894.6800000000002,2682.9892012763557,0.7140259788781993,0.38662544439622865,0.40215806241809526,726,723,,,12.253360672897289,0.002183818483620925,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4920045194858389,-0.061076950338809916,0.5079945159403572,0.8503695562445701,0.5303276625882944,-35.99269857074796,-275.42806271987456,548.5257256187613,2253.8424475615934,766.8800000000001,2253.8085201158474,0.6916758495231357,0.38964650357493164,0.40215806241809526,607,606,,,11.268201128409878,0.003573890272879243,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4655617379105903,-0.042908512729767555,0.5344382877377533,1.1233402903168472,0.5051728572237526,-183.32598993240458,-228.6211569179057,592.4939934112012,2662.480141324325,956.0400000000002,2662.43799567587,0.7510232515427038,0.3802917077072387,0.40215806241809526,645,644,,,7.635660283904741,0.021975432768012393,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4799032695564924,-0.027732305169174704,0.5200951517036877,1.0985459951635597,0.4089518798679501,-115.9347552448106,-160.25120006598902,647.8222510887861,2886.339227382653,1049.64,2886.2889120375808,0.6845160946194495,0.3905089368867656,0.40215806241809526,720,711,,,3.7957228818665176,0.149888822814485,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.45088135841548144,-0.06446887130606177,0.549116092176947,1.1108022055406073,0.5944374133099971,-215.0723690809377,-282.4398452641109,498.7157165074409,2189.7681140424797,774.7200000000001,2189.7366330432797,0.7558230717650322,0.37932273710270387,0.40215806241809526,553,550,,,13.793685020452635,0.0010109725302065442,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4817415219386161,-0.038293661258821964,0.5182536790503849,1.007593608686395,0.45053121862168005,-102.2361942874806,-214.71167229095414,642.6499101458783,2801.6264003828446,972.7200000000001,2801.5755353407317,0.7554899003568352,0.37939123468936,0.40215806241809526,713,712,,,5.077898727988865,0.07894930321295879,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.5007272547497142,-0.06642533304342318,0.4992681724045574,2.3506386585713663,0.5475783591006045,4.221443507198144,-379.8954013120445,655.2477216116007,2858.2728347833527,987.3200000000002,2858.2215760881645,0.7641858907890454,0.3775402860365856,0.40215806241809526,730,728,,,14.559689326028684,0.0006892926280160916,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.45208756422342006,-0.07613870776835437,0.5479116851791679,1.0661116623558025,0.6198630410346293,-242.83216336042352,-386.09798255540187,597.0733047924448,2534.562491465213,854.8800000000002,2534.519852904025,0.7714039432714724,0.3758990207603983,0.40215806241809526,655,650,,,29.014353548261266,5.007410307511506e-07,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.47773446964701544,-0.062068399174692424,0.5222654354529915,0.9574680205750732,0.5458582300419268,-123.42889152407038,-344.38725372475335,625.7996272622563,2772.9762659301196,986.0000000000002,2772.925341510696,0.7390196967592222,0.38255553995809743,0.40215806241809526,693,690,,,15.935306264829595,0.00034649120140928247,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4822388714098781,-0.05329788909597405,0.5177574879476874,0.9460385621599235,0.5097900488045835,-91.8325448223453,-275.9296329913908,618.5538816928532,2587.179946216925,880.2800000000002,2587.135363393079,0.7218719614882065,0.3854334993422328,0.40215806241809526,683,677,,,14.709960881118164,0.0006393999237703785,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4671030380419692,-0.019990373978477593,0.5328960471008448,1.2973887005928662,0.4311968798295387,-195.12385572281545,-118.77810567552856,684.8970895062727,2966.8358869008575,1038.9600000000003,2966.7763762995364,0.7145224200968473,0.3865521848996768,0.40215806241809526,755,753,,,4.551127823271155,0.10273895640396646,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.46430129786302266,-0.068707458232257,0.5356955032347473,1.0248403463709166,0.5835070707994593,-198.2534323722007,-381.8487187883082,633.4984267048477,2777.551243445094,989.5600000000002,2777.501427077045,0.7082353488800356,0.387459262858488,0.40215806241809526,701,696,,,17.753540659094583,0.00013959428183429878,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4614551156206868,-0.02557647906789288,0.5385420681877578,1.2776027581979323,0.46816472351948885,-201.96506955022505,-134.17261062412544,589.4169655408846,2620.5709912813036,940.1600000000002,2620.5293576058466,0.7326244743571847,0.3836751325563161,0.40215806241809526,641,639,,,6.9350834293390395,0.031193619300858066,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.47510617936333005,-0.03231858147506951,0.5248934290069226,1.1132752073042202,0.44267942556752543,-123.61548525057988,-160.6806923305151,618.3281964980774,2483.848676826342,832.1200000000001,2483.8049692587247,0.6506691479389024,0.3940043565492877,0.40215806241809526,680,674,,,6.21144472123352,0.044792150784404794,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.5082474848156204,-0.04474443644845512,0.491750825669191,2.2649969654584323,0.4648512366202532,43.05954371780661,-233.45469336568613,608.1394241297382,2607.1087530278405,889.4400000000002,2607.0630930197135,0.765444868440085,0.3772610900807445,0.40215806241809526,676,672,,,6.603564422431707,0.036817492347413605,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.48404788650031916,-0.027304070280737537,0.5159481607318951,1.0493308861682626,0.3942868393496344,-91.15910771464424,-156.34782656571974,658.9306976184005,2859.981351933747,1001.4400000000002,2859.9274807632573,0.7249812430997532,0.3849403591471181,0.40215806241809526,730,727,,,3.517194151417286,0.17228639912997,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.46466785088972185,-0.06106591400845243,0.535327592767459,1.047528327099311,0.5615020197563705,-166.8500599082763,-288.55176644195683,529.567300648893,2361.7090448842246,856.1200000000001,2361.6744657673858,0.7272431867218396,0.38457390139777786,0.40215806241809526,578,576,,,18.23224174627588,0.00010988009049717196,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.48415803193575935,-0.06106302786703924,0.5158418393990075,0.9121915590782635,0.5357366621691387,-77.95114575398243,-300.77679624166325,600.8362162799531,2461.711185842807,832.8000000000002,2461.6668882648887,0.6878786590605381,0.3901098050033512,0.40215806241809526,669,664,,,11.152509750131669,0.0037867207379694845,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4782733402856211,-0.046880169052478625,0.5217252840796074,1.0021870710634364,0.49159064819132064,-112.68673271547159,-243.4056848700845,597.2718458149761,2594.4872182774266,903.9200000000002,2594.443273484808,0.7497155266486609,0.38054918193324805,0.40215806241809526,659,652,,,7.541060603770627,0.02303984197538278,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.5057306366345315,-0.03329653543744685,0.4942687766367916,2.2708736409889108,0.4064854512101085,30.607678824583612,-177.62373821738538,576.7862909099194,2665.262370907355,964.5600000000002,2665.2229915690145,0.7835087584570095,0.3729121972310433,0.40215806241809526,640,637,,,3.7098545749347935,0.156464319178252,10
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],2,10000000,0.4966808783393845,-0.046694021338663926,0.5033189077615343,0.8207355847401566,0.4707409084497635,-19.080190488922383,-269.5218140991008,636.058582723388,2884.2546574256485,1035.6000000000001,2884.204262770094,0.7595680777674192,0.37853973355520265,0.40215806241809526,708,707,,,7.177843307459375,0.027628107031789972,10
