kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4705874673217052,-0.005076609682775724,0.5294100878626466,1.4848563378535156,0.3837708668045869,-161.3397715043097,-28.007426341487925,664.1540685630131,2743.918914654009,915.3600000000001,2743.8683746956685,0.7343815750281439,0.3833732135093006,0.4052847345693511,728,724,,,3.47162803086065,0.176256666228789,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4849175919736015,0.019715921953809563,0.5150811515791103,2.02960340662892,0.3520853384522549,-77.80299697543455,101.67166367204015,622.538679125469,2581.606058282864,886.1600000000002,2581.561950979246,0.6679436164704471,0.39233277575491327,0.4052847345693511,681,675,,,3.0039024171909086,0.22269521113816215,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4839865716584827,0.020411727647484862,0.5160130665526002,2.023527227256692,0.3594458587849281,-89.8393953124693,114.49055784713413,629.1045120055516,2807.6115699167503,985.9200000000002,2807.5631299004526,0.7747085367833736,0.37511379630874586,0.4052847345693511,686,682,,,2.6165404496369185,0.2702871883218424,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4938151586658658,-0.03611825359718942,0.5061773888532192,0.8699130039291516,0.4217893863617011,-29.408295127744914,-172.32290148917116,555.6354953310238,2383.708124826881,827.4000000000002,2383.6708732911397,0.7413205171593723,0.3821384693672042,0.4052847345693511,618,613,,,4.269676227154504,0.1182637341198951,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5025942575966968,-0.012415517556759733,0.49740182486468615,2.252932559953571,0.25609088670730384,15.069346072768653,-71.92625542471897,679.8121108060469,2889.660978220832,999.8000000000002,2889.6051549684976,0.7017475123511728,0.38834981081869235,0.4052847345693511,765,760,,,0.5981501600205869,0.7415037352369528,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48508577174780687,0.004282461179113587,0.5149135422686499,1.7099622282853837,0.2817217518927995,-74.12299476886426,21.180575635405994,613.8659565649584,2486.742821171014,830.2000000000002,2486.6990873830487,0.6944048292084599,0.38930506564022266,0.4052847345693511,673,673,,,0.7968509349317344,0.6713763181055517,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49798586390972827,0.016470180017959603,0.5020123967799757,2.2957082388777645,0.2908405800664906,-10.561325768898122,86.87723110862429,636.9608375759187,2641.5419995706275,891.3600000000001,2641.496392100335,0.7196349228116368,0.38578088140680544,0.4052847345693511,703,699,,,1.0573927381102441,0.5893727937019755,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49286098117317695,0.018579681898638397,0.5071376314618239,2.1728882216923617,0.31722858134659326,-36.60403504100106,95.33015899057955,614.1787340926206,2568.701650921186,894.7600000000002,2568.658002661645,0.6396955938476775,0.39495826304180215,0.4052847345693511,672,671,,,1.3188992293121442,0.5171358801889008,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4952219040367429,0.014753128175239612,0.5047525464778387,2.200222560391324,0.2814099899776706,-25.745396549819688,79.83757858834448,605.0064144060268,2712.2191999177853,976.4400000000002,2712.176536426689,0.738531730186497,0.38264300550697367,0.4052847345693511,671,669,,,0.8566666629635987,0.6515941817413032,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4629848371217078,-0.023510309651299487,0.5370122345081872,1.2875642088642525,0.45717365753785694,-182.6836340688321,-116.18522216800714,586.1932419837806,2468.352835778962,853.7600000000002,2468.3136396292484,0.7000376399700857,0.388577134620048,0.4052847345693511,641,635,,,7.009384105552576,0.03005602758944237,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4955271508230797,-0.0030193876781241815,0.5044720244479249,1.2715245461687448,0.1685023562890847,-22.8995721525297,-15.617526989737057,583.2367779784188,2566.285274059855,914.5200000000002,2566.2429725147445,0.7276184808183548,0.38451246125402166,0.4052847345693511,641,639,,,0.09062602830139029,0.9556982879216641,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4939063194094372,0.002468346633483775,0.5060857464974649,1.7618641397422385,0.18526504037497563,-29.685383194027214,11.930293167952614,579.9492956542919,2442.8994132737052,827.2400000000001,2442.8599693131887,0.7540328615969472,0.37968860019243217,0.4052847345693511,646,644,,,0.1434289785259068,0.9307966103034787,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5339195847464011,0.03580352508240191,0.46607888718649937,1.164841027861317,0.48154881183776854,169.23211972181286,178.45223889927934,565.2338149292364,2493.58206582852,890.3600000000001,2493.5447286099434,0.7323811222472567,0.3837166140956908,0.4052847345693511,625,619,,,7.409622830029026,0.024604857036745753,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4853246619370928,0.006583816254716989,0.5146740144094144,1.7810681940600075,0.2865674994023448,-80.60101913302782,36.04678067785659,695.3551629160581,2748.6744200244657,895.6800000000002,2748.6192747394325,0.6807554728225552,0.39094329107316994,0.4052847345693511,766,765,,,1.1719261312231917,0.5565695905882804,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4801479881768455,0.005168793490293533,0.5198492869059858,1.6977236650806466,0.3218950616201713,-92.6161656834706,24.029448168273674,564.8815807248153,2333.855578999141,789.1600000000002,2333.816458912768,0.7205971010358451,0.3856322190514695,0.4052847345693511,622,619,,,1.3895815977398827,0.49917886584542426,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5082039283009193,0.010311138260558617,0.49179554874235776,1.122263187660347,0.2604386833971884,35.530378054053465,44.50512747531499,520.9103196181707,2162.6045345255216,727.6800000000002,2162.573767376856,0.7503912367680541,0.38041648619427965,0.4052847345693511,567,567,,,0.5850104732566709,0.7463913364516259,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5305522788333984,0.004523606529546228,0.46944342509874015,1.4976960416842762,0.3899885178375381,134.6202843355712,19.823000280192986,498.3613609671165,2202.0606239946246,787.9600000000002,2202.032040306987,0.7444729523527103,0.38155430974109084,0.4052847345693511,549,549,,,2.81991261124813,0.24415395107489557,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5247426211027004,0.010394269029473263,0.47525610881605634,1.3724525891361212,0.3653714243985967,124.2273801299603,52.03810582365844,598.8482055873563,2508.8876833295644,850.0000000000001,2508.8476771913583,0.7395314125960175,0.38246344798739174,0.4052847345693511,664,664,,,2.223079769583065,0.3290518687751798,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5165104811949824,0.022425517713579746,0.48348948640936196,1.103262375115984,0.37158600916644957,109.26217102351139,148.06670438715418,756.2979386567714,3305.775621407882,1154.2800000000002,3305.7063141275244,0.7283682149944518,0.38438917093615255,0.4052847345693511,838,834,,,3.020284850740531,0.2208785170144435,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5266524761084058,0.0008300537448464632,0.473347470342611,1.555685575014997,0.36432210157306877,123.0003187320634,3.7183866888903987,574.5010774185824,2306.4458052318346,751.9600000000002,2306.406692533418,0.7434068365095962,0.38175353324832945,0.4052847345693511,641,636,,,2.8922161348268975,0.23548499868323802,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4975134893353162,0.019211719817475457,0.5024865219924635,2.292081096771752,0.31318220617120107,-12.540195542786286,97.2604188901943,627.513131254305,2534.428321061394,843.4000000000002,2534.380532996942,0.6926206621324041,0.3895291051657453,0.4052847345693511,690,687,,,1.7968500505317457,0.40721050120444047,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5215281581755394,-0.009504026608437688,0.47847025046367037,1.7790262101970817,0.3436995690078669,105.69597829525878,-46.75281703059845,569.2074869394879,2453.4181565741014,847.0800000000002,2453.380188898649,0.7584104596235633,0.3787843525471476,0.4052847345693511,635,630,,,1.8155997256176895,0.4034108074942625,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5354019917523055,0.0011462284629404232,0.464595765863611,1.5550352029245726,0.41527338207719644,203.7749265531627,6.425572120220483,662.9237736871123,2876.787746490703,990.6000000000001,2876.7363307277174,0.7602923244956308,0.37838549805189264,0.4052847345693511,732,732,,,5.360922191834792,0.06853154725128052,10
