kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4981754643479198,-0.015568249227810459,0.5018188262672981,0.8431857196657581,0.28348191943744017,-9.900054722708795,-85.27731322919071,654.8548377202133,2733.611673190199,931.9600000000002,2733.561930359218,0.7032754401143033,0.38814410810755284,0.4052847345693511,724,719,,,0.9140182780106719,0.6331745534506954,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48426101530320836,0.0045209521278178335,0.5157343932895925,1.7100061612613742,0.28903886468374673,-86.8380939633186,24.822156538740117,662.0149854936367,2761.656119886112,941.2800000000002,2761.603161583252,0.7005142824387074,0.38851406878948747,0.4052847345693511,729,725,,,0.8586600468793453,0.6509450665982217,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4943892959742568,0.0017625680854639802,0.5056090030473883,1.7211325713263768,0.17541144406039894,-33.35127855579944,10.34133906149485,659.9025093296084,2979.596313716617,1048.0400000000002,2979.542054760727,0.7844076043829016,0.3726778749895119,0.4052847345693511,726,722,,,0.11686750802650842,0.9432407242425082,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49742267458905437,-0.004228436193237068,0.5025681331259086,1.0561466586639212,0.16158343072509382,-13.598909902668218,-22.609594427012823,633.8950754971485,2659.5448853864514,900.7600000000002,2659.498033964368,0.7368000336308308,0.3829506502067429,0.4052847345693511,706,702,,,0.08960002924332522,0.9561886864696224,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5048520481189335,-0.0171113158140475,0.4951357683544507,2.217815082461105,0.30110458213536717,27.382466909121117,-96.40071117066306,673.5030998615558,2813.006780838275,952.5600000000002,2812.954857879733,0.7196801114549244,0.38577392469437183,0.4052847345693511,753,748,,,1.2528418295620427,0.5345014077337544,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5012718725400702,0.016979060929984677,0.49871856529638076,0.8232056649265694,0.29450400485571876,6.283587651098498,82.94130912864972,593.8055224481984,2445.755703808459,832.2000000000002,2445.716421000953,0.6863201624938373,0.3902960782188981,0.4052847345693511,652,650,,,1.1036991329895915,0.5758836895766114,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48996098449799175,0.014215479477262283,0.5100390848511746,2.0486660484417256,0.2975799702233932,-50.80834069764068,71.91833219726219,578.5875314282042,2533.4374604483705,913.8400000000001,2533.3962634962622,0.6794043617625174,0.3910963160405845,0.4052847345693511,634,633,,,0.9428411501629392,0.6241150359737765,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5173644162728315,0.0031743866193908385,0.48263499994900944,1.4811670689235215,0.29987964111214216,93.25974289845489,16.899000708744207,627.469353688076,2683.2502418001786,914.5600000000002,2683.2038854172624,0.7601654981543987,0.3784125736864853,0.4052847345693511,697,695,,,1.0682039182339387,0.5861954813465216,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4982483565478687,0.010840903196311692,0.5017487214619313,2.276471816574336,0.23827102759986596,-8.215073191278142,51.08545519512223,586.1522478268536,2361.0785869854612,792.9200000000002,2361.0389705085972,0.6619917372267895,0.3929335909412452,0.4052847345693511,648,646,,,0.4451016579052482,0.8004743184449565,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5225848873286422,-0.00021073971241368034,0.47741410623926644,1.5760372689490463,0.3370761619717362,121.66483404772873,-1.2753234217705645,613.5345229106033,2691.9169968320994,934.0800000000002,2691.8709700977874,0.7713802688556171,0.3759045677220776,0.4052847345693511,682,678,,,1.7111524199275479,0.4250382092574092,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5188088336316851,0.006227707913581254,0.48118324222146397,1.4115032408188217,0.3168065262985294,94.79510335084366,31.26542012925092,583.1873222926563,2517.945652217157,887.8400000000001,2517.9072859967496,0.7105996124468393,0.3871233761532654,0.4052847345693511,639,639,,,1.085020678756686,0.581287191135452,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49709085678549586,-0.0004800242357990601,0.5029066169562696,1.4849665294642285,0.1247198695823308,-14.438629644641978,-2.503164680040781,586.9182445720999,2492.674640723264,864.0800000000002,2492.6348345241813,0.7158600399906647,0.3863533671438963,0.4052847345693511,645,643,,,0.03797445052606074,0.9811918966311403,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5453205735622794,-0.008057841745477516,0.4546768568072435,1.6590069920147867,0.4672079010878949,219.190252482637,-39.076087380214226,579.5031297983938,2417.4422052163336,816.8000000000002,2417.4035107710993,0.74045893952289,0.3822955538113878,0.4052847345693511,651,648,,,7.25418901495817,0.026593339016167117,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5002850752772495,-0.006592653458037616,0.49971438396883283,2.3338361481421117,0.18630236498258762,1.3955709420555735,-31.18837319862671,583.3708341233557,2356.9036522517276,774.9200000000002,2356.86585282176,0.7358573193818083,0.38311633969900677,0.4052847345693511,643,642,,,0.15274662011680593,0.9264702813198857,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5070872927934826,-0.0013641730534288486,0.4929059079113703,1.6673847743164711,0.19464496449006813,38.104669094889765,-7.453892906408761,632.7365925943706,2680.96645789187,910.0800000000002,2680.9186136366693,0.751147105596262,0.3802671797301316,0.4052847345693511,705,702,,,0.2375520465582106,0.8880066713123049,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4608579477909987,0.0071453332819354605,0.5391403989643427,1.6608215401217745,0.43758434796000617,-192.643890618942,35.06535419888214,593.9721193207557,2461.591062599938,840.9600000000002,2461.5483443846047,0.6915441259995715,0.38966280318642205,0.4052847345693511,654,652,,,4.503340042570156,0.10522335250932602,10
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5086230173585305,-0.005461185228724762,0.49137592379269324,1.8537770224572947,0.2304752761478184,47.135471686321,-29.944476933324257,651.9293655357529,2728.69198890198,933.0800000000002,2728.6420713075067,0.7021483866882389,0.3882960776255696,0.4052847345693511,722,719,,,0.4464080912103577,0.7999516060310189,10
