kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide,full_covariance_emp_gradients_xx,full_covariance_emp_gradients_xy,full_covariance_emp_gradients_yy,estimated_kappa_gradients,estimated_angle_gradients,full_correlation_emp_gradients_xx,full_correlation_emp_gradients_xy,full_correlation_emp_gradients_yy,estimated_kappa_normals,estimated_angle_normals
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.49708432553822607,-0.01574856271535937,0.502914872518313,0.8756524730720386,0.28660607733387544,-70.16304181907059,-384.46547493598746,1360.8358850560303,12163.239671312898,6665.200000000002,12162.730963807822,0.7525698836284906,0.37998362656281487,0.40215806241809526,1506,1492,,,0.8885543096041048,0.641287660240325,25,0.9673326045993474,-0.05821951396157406,0.9848271717014784,0.3372971656207851,0.859963715642764,0.4972610084103987,-0.01273255472605017,0.5027385340928391,0.22532782582249283,0.8913336699611134
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4680599886498775,-0.0268564934782298,0.5319384763443448,1.2204908948685325,0.4472117493779821,-750.0750752211213,-632.5631828202168,1362.1447161574354,11752.202523813918,6378.640000000001,11751.705248455059,0.7283584692287607,0.3843907782991655,0.40215806241809526,1506,1487,,,6.1428523270438555,0.04635499788627062,25,0.8829782081863156,-0.07780566474639014,1.048181621477536,0.45861128459826683,1.1930423609900367,0.479262421665737,-0.020266554066431224,0.5207358203155252,0.33109701704726313,1.1838300177158199
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4810175574069092,-0.07673333068386191,0.5189819965190875,0.9063828849952003,0.5885953518719599,-492.92149858824473,-1997.2095517541857,1569.416583688364,13001.43154274603,6536.600000000001,13000.765586372298,0.7803067725107741,0.3737324202297189,0.40215806241809526,1752,1731,,,25.473146114028395,2.94155249336292e-06,25,1.0751613183568123,-0.2408961804789766,1.1811871829892744,0.5990174321233883,0.8937045414787952,0.48844573365156574,-0.052629072957911145,0.511552582363285,0.44109242820120614,0.8934470034043969
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4539523379578806,-0.027152375336703644,0.5460464554767578,1.3038497075546325,0.4988643733562473,-1068.4049479655373,-631.5969640026246,1382.658434045519,11607.840604902369,6190.640000000001,11607.312327846426,0.7270298310204499,0.38460874874079876,0.40215806241809526,1523,1498,,,10.55787680087248,0.005097839785591418,25,0.7726007086884378,-0.07790903251395796,0.9881759877479096,0.5123272935800804,1.2578636147962705,0.4697798727887482,-0.022657058110782557,0.5302086375109138,0.3747742608886793,1.2490852649112805
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4519770970640536,-0.017596152480123115,0.5480225999810698,1.3945799182102931,0.48928684604512424,-1157.7659452889409,-425.8123411703903,1442.1461656979473,12061.478970157841,6378.880000000001,12060.915465014104,0.715662447810175,0.38638286791917564,0.40215806241809526,1588,1571,,,9.018896812923437,0.011004528528849256,25,0.8684598425694547,-0.056919962342842745,1.1250202169726078,0.49683481403733726,1.3619884185106121,0.46810471255516783,-0.01409744260603278,0.5318890003753205,0.3610873471309455,1.362691082296446
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.47333187947084804,-0.04694521445818807,0.5266678090731036,1.0432007107578156,0.5011688644162373,-653.1884413259239,-1152.534774107051,1402.5041914961553,12259.301589125005,6554.280000000002,12258.779483230506,0.7666430874940714,0.3769926352095731,0.40215806241809526,1545,1533,,,10.544652090642204,0.005131660205659583,25,0.9420932815242634,-0.13146572836259307,1.0935848875479728,0.5093687931990553,1.0467524234754746,0.48289138572607787,-0.03211511511056384,0.5171080263994706,0.3683441861105836,1.0301374804009837
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4904527808018843,-0.0466532844392794,0.5095465947761558,0.8858933704662513,0.47444437775414056,-218.44184045438416,-1072.152685888621,1444.240516825344,11475.034293911145,5859.4000000000015,11474.517313974386,0.7367582445216456,0.382958021536254,0.40215806241809526,1601,1588,,,8.581073753079728,0.01369756941926803,25,0.9453204489439873,-0.12481845692522374,1.019179319418215,0.4837617878084897,0.9292277024296672,0.4917740813578563,-0.03136588121518508,0.5082214103497911,0.34900620007183425,0.9136049842050701
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4775197525382866,-0.048116556149609475,0.5224794850616246,1.0034911323754825,0.49760524146460644,-525.36067995635,-1127.070303576095,1346.676886595134,11697.73049324857,6418.040000000001,11697.204807184216,0.713572010850935,0.38669218701397085,0.40215806241809526,1495,1473,,,9.756788372407307,0.007609223217733496,25,0.8439689354776027,-0.11484092375112798,0.9544014175816133,0.49824202829401704,1.0094857105713728,0.4847667298013683,-0.03151181662040439,0.5152309686136455,0.36172089278571384,1.0105290718242956
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.456321297091954,-0.04486013516398705,0.5436777304104717,1.1709465239941244,0.5340421765757087,-1049.8037051569715,-1080.2688923567619,1426.6466218952844,12024.109486864854,6285.240000000002,12023.529264413035,0.7655910889842138,0.377228473556465,0.40215806241809526,1590,1561,,,13.708882655421842,0.0010547607366174772,25,0.8705569962938184,-0.11881934430417036,1.0922894865968034,0.5330331409880483,1.160791146422126,0.4706246726236527,-0.030222564820865903,0.5293651263409452,0.39429546097916696,1.170946381500297
0.5,1,1.074569931823542,1000,5,200.0,0.8660254037844385,0.2,[1.51967137 1.31607401],1,10000000,0.4588308918026289,-0.01592718676037172,0.5411684197507367,1.3855289975278917,0.4584812190610771,-1011.8928004731256,-393.0984765697247,1421.7219521524512,12298.054470975287,6526.920000000001,12297.45552043692,0.7636694163964977,0.3776539785483671,0.40215806241809526,1571,1551,,,7.198958492625908,0.027337955082027632,25,0.8798331019571363,-0.04817113926918188,1.0936357879633882,0.46088815421286417,1.3591145194672885,0.47445165823334123,-0.010780553595682656,0.5255373952954141,0.32415065020342526,1.3711085775572427
