kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,chi2_statistics
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48828807296692683,0.009442036336129915,0.5117043282594135,1.9096010625548816,0.27746636354415605,-57.19745318554907,46.02766121402822,619.2080751671431,2444.5380299841195,800.6800000000002,2444.496979943215,0.6783832656565899,0.3912109193040512,0.4052847345693511,684,681,,,,0.027378559024130666,7.195990178564269
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5022752591806496,-0.012089918237792555,0.4977192907684542,2.2629206620552185,0.25230774958274277,11.74532418329896,-62.22946673687602,590.0998109387228,2567.9703544750228,896.5600000000002,2567.9291384080843,0.7499952419144443,0.3804943401877704,0.4052847345693511,654,652,,,,0.08892531942430515,4.839916738179824
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5061194132312362,0.004073363591710091,0.4938801129222359,1.2789069125984551,0.1960539985610133,30.09101923590221,19.87760833700682,567.4078052439638,2453.807694742724,868.0800000000002,2453.7679499693886,0.7092685798088214,0.3873132361353907,0.4052847345693511,627,626,,,,0.40162851469488114,1.8244554207977886
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5141573726300094,0.010138090333199993,0.4858415693387425,1.2608918579826391,0.2978300600257343,75.93796623270582,54.190897451660014,636.3459581658808,2679.363311688905,929.8400000000001,2679.315434450108,0.6743048439114727,0.3916598496075883,0.4052847345693511,700,695,,,,0.013870093631862201,8.556040588006367
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5137380952243252,-0.0063250213360329715,0.4862607885468744,1.7871758644796416,0.2786171231709586,71.69482828714243,-33.120477228081995,623.4962908685854,2607.0513796094133,884.1600000000002,2607.004757447983,0.7283740475570017,0.38438820891571174,0.4052847345693511,693,689,,,,0.01893792966107799,7.933177015192338
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4919137452149785,0.0030937208798472,0.5080799770886046,1.7524948929668664,0.21212895485562014,-41.226760731974316,15.677970951083475,616.791151910912,2554.8619800195593,873.4400000000002,2554.8144190257735,0.6811505752536655,0.3908982425043566,0.4052847345693511,684,679,,,,0.3539822938685908,2.077016768839271
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4791555582812702,0.01179378139802602,0.5208426315303741,1.828010363150831,0.34625223037064323,-100.89866077200395,57.02658381519023,550.3032632681475,2421.8447081335294,873.3200000000002,2421.8096163309574,0.7038403938532978,0.38806742875892003,0.4052847345693511,598,595,,,,0.00026218995520055355,16.492882594107318
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49759589988183994,0.010935182518650402,0.5023964977650286,2.2486243952706775,0.2405277536223503,-11.319651822280205,51.80094917298062,568.7966577391205,2373.0327395739077,806.2800000000002,2372.996113694572,0.7298433307226847,0.38414443882027627,0.4052847345693511,627,626,,,,0.16118875329421645,3.6503584399797093
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4948771912052932,0.0020366554714480976,0.5051207071777202,1.7585317040496005,0.16990568112682183,-26.551251882984555,10.465716800730577,587.7692132464065,2598.222999469742,924.4000000000002,2598.182781049954,0.740227435620704,0.3823375764723484,0.4052847345693511,643,641,,,,0.570916186319519,1.1210257282576404
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49538443379377084,0.002048380487454632,0.5046135249791635,1.777969479241848,0.16266983041602331,-24.135863068137944,10.61515429416967,631.0267904166802,2621.968424620556,896.0800000000002,2621.921466753676,0.6881482957943896,0.3900773507407625,0.4052847345693511,700,690,,,,0.6708867768741722,0.7983097882814723
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5147103487654685,-0.00485094949136927,0.48528931731571207,1.7307018010370117,0.2817927496905578,74.19793344351976,-24.572842320298648,601.1731895380888,2519.976576596613,868.1200000000001,2519.9332185167787,0.6959151350355788,0.3891129885669537,0.4052847345693511,674,671,,,,0.011218574076569343,8.9803689492274
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5094157745562461,0.02546846664743527,0.49058328983638,0.9628459509729307,0.3672266555057035,50.6872253356764,136.77574415558743,608.5786388893376,2687.741732295769,954.6800000000002,2687.6993971631687,0.7380320125102039,0.3827322225250847,0.4052847345693511,665,660,,,,1.4242896818617012e-05,22.318504488787568
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4890107815522967,0.0023934066455206077,0.5109842010114548,1.67684859982374,0.24105869134961944,-65.92727439226095,14.19701594345299,730.7989370541048,3004.517919880656,1022.5600000000002,3004.4536316601357,0.6334599143821704,0.3954661840535957,0.4052847345693511,805,804,,,,0.089800433501396,4.82033095255176
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.486224861252597,-0.028146569691306494,0.5137749256059507,1.0126262421565007,0.39264453663511945,-67.27414979092545,-137.69802479368477,615.0649788636622,2443.8488777651687,805.0800000000002,2443.8057870328125,0.6797668892536401,0.39105541182986714,0.4052847345693511,680,673,,,,7.294166926019585e-08,32.86721153215495
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5019240271114364,0.013985130343140416,0.498066130351685,0.8546065270174331,0.2691865514484502,10.038961648945905,72.06330488882033,618.5707573546034,2580.0894401987553,863.9600000000002,2580.043677269079,0.7524396469054634,0.3800097194731889,0.4052847345693511,688,686,,,,0.022141255153365402,7.620625323295941
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48081810787092355,0.0028216927013991447,0.5191775246141335,1.6432890341035078,0.31338550957264694,-99.34268675843221,14.505018902702524,620.1789342358163,2591.11253140272,907.3200000000002,2591.068181392584,0.601220475787979,0.3977439842937816,0.4052847345693511,678,674,,,,0.003700537831091255,11.198554220282555
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4935061405523228,-0.02410112472022367,0.5064917521262352,0.9166303318702758,0.3533346031112064,-32.93585842377902,-122.59216864160771,607.3914601876722,2540.4222493502148,878.6400000000002,2540.3802312721996,0.673295874686622,0.3917687720479665,0.4052847345693511,669,668,,,,8.843177829087612e-05,18.6665583399818
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5031886627464232,-0.011432148208057394,0.4968075914487784,2.219950619467503,0.2479565034751833,15.385128556632445,-55.057341211895874,532.2299060355862,2402.9079293640307,875.2000000000002,2402.874447054329,0.7413948340031469,0.3821248685948132,0.4052847345693511,587,584,,,,0.13385926589905217,4.021932570839225
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5102335211766786,-0.012213527762881508,0.48976641857455777,2.0077089258354155,0.28573301298632686,61.13921707583744,-73.03485381555485,664.7315066568452,2983.2238209681636,1073.7600000000002,2983.1702149667635,0.7293283386410697,0.384230206160377,0.4052847345693511,732,728,,,,0.019877221874679885,7.836361664506649
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4947174387236906,-0.006556118810864389,0.5052821402385014,1.1229682804429917,0.20971270151653096,-27.254643411024478,-34.040431620441,642.9640187729226,2585.781533127442,870.2400000000001,2585.735776720234,0.6230105655086456,0.3962656834340969,0.4052847345693511,706,703,,,,0.24537510532225504,2.809934394311666
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5231337964979071,-0.0039937063577302635,0.4768553725663489,1.6567672832619478,0.3432850049260395,125.22697862522693,-21.746494438124003,608.9622964311842,2705.0475510856886,964.1200000000002,2705.003005220796,0.7418851880043187,0.3820349239289364,0.4052847345693511,677,674,,,,0.00023148785143645156,16.7419663268225
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5369890087931868,-0.020093887801214853,0.4630099064086865,1.8198623939816014,0.4490131984968602,214.7751741511797,-116.81184352539577,690.9522472757627,2902.082666275165,973.9600000000002,2902.0278323489474,0.7491096948751064,0.38066753533291675,0.4052847345693511,770,768,,,,1.4099832412739488e-14,63.7865089420568
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5068161294889475,-0.006073122762283341,0.49318302139912873,1.9352402903990302,0.21832487887089772,37.98605126427175,-33.91838382653926,635.3695734265199,2780.916354209254,983.6800000000002,2780.868718819342,0.723155869713149,0.38523133693653716,0.4052847345693511,709,702,,,,0.20172294504373722,3.20172016443718
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5106040097960752,0.005673492652269368,0.4893781940182794,1.3261678219376913,0.24939306272496653,56.653818069583366,30.164427544302306,617.4859292777294,2665.8897742695844,935.1200000000002,2665.842513883824,0.716871377706903,0.3862016540522063,0.4052847345693511,689,684,,,,0.06180415012410079,5.56756952532313
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5184690244738631,0.015403559281930167,0.4815300990489663,1.223787412250336,0.34705245956757724,95.18663149304788,79.20606280839694,582.061582572205,2574.8971816998087,918.8400000000001,2574.859311141397,0.7361070943235182,0.3830725616473223,0.4052847345693511,638,637,,,,0.00017748375917647774,17.273262901664665
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4666771480565056,-0.007227769852045365,0.5333226309266231,1.4635889450919266,0.40800368963086026,-194.8463459818191,-42.43015848071079,687.504035554691,2924.8233360772047,1000.2800000000002,2924.767378434279,0.7333442365387179,0.3835519697451159,0.4052847345693511,752,747,,,,1.0720491161464452e-10,45.91255859796784
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5300213269844104,0.04806186382957036,0.4699756225153073,1.0647902506808675,0.5115684868078246,162.36192629463483,259.6722634699241,601.331959604438,2702.6812219474887,958.2400000000002,2702.6360966679654,0.7731907313042479,0.37547716806712633,0.4052847345693511,673,665,,,,0.0,96.890058376468
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4999326378974101,0.02127063892467579,0.500066367957139,2.354934008577463,0.32739206059984566,-0.2953626473038879,117.1623679848535,638.043496617109,2757.337638251056,968.5200000000002,2757.2884542947204,0.7107824204353326,0.3870971456399652,0.4052847345693511,700,694,,,,0.0002766991225312543,16.38515968473635
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4771751538466379,0.015903593242573174,0.5228242452385911,1.874843910245725,0.3713578906203661,-117.26918224699949,81.62958940122762,617.6169851541678,2570.2150977111282,875.8000000000002,2570.168227311904,0.7053644535722501,0.38785888507945865,0.4052847345693511,679,675,,,,8.427236885211187e-06,23.368083222610487
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5083806663718307,0.0037140169241797237,0.49161917794399157,1.3637270287111418,0.21847768203200682,44.80815739487653,19.695895803302232,610.0524873106252,2668.9882297391805,945.2800000000002,2668.9441233507478,0.7244236331854347,0.385029692624566,0.4052847345693511,675,667,,,,0.2558581765065583,2.7262639720748703
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5271236185057319,-0.012658451555533436,0.47287139981647297,1.7894392615348789,0.38446260436922636,156.65962421890535,-73.23352969164141,648.7206068560135,2886.457602299222,1025.0400000000002,2886.406192998814,0.7456630224598281,0.3813298826163366,0.4052847345693511,722,721,,,,1.5331456593159487e-07,31.381548079342217
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5044117667222219,0.013163048003540366,0.49558229772009693,0.9478327650341084,0.26701440282071465,25.212025083462347,74.85708636628287,648.170276795574,2848.493936445542,1020.0000000000002,2848.4428065060915,0.695263886309579,0.3891960876856282,0.4052847345693511,717,709,,,,0.07749991981249149,5.114956754601802
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5015462324989743,0.002725507750999784,0.4984512050121609,1.0477676131637979,0.1283915505285503,8.555869167161521,14.780257979747416,668.5984860884936,2739.9489361383585,914.4000000000002,2739.8981487980186,0.7139936049830997,0.386630211892403,0.4052847345693511,737,736,,,,0.8524521153223141,0.3192764822238757
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5309991283333281,-0.03194134236117317,0.46899827798050187,1.9710866674470573,0.4603472509165348,175.34642941015,-180.75333592700008,663.7180427801707,2826.910213619064,953.5600000000002,2826.859625706877,0.767249464832538,0.3768557534625697,0.4052847345693511,740,739,,,,1.765254609153999e-14,63.33128435701632
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.517119371728913,-0.020207285007282985,0.48286980510695093,2.0048982099592565,0.36326992930939234,90.47100469858708,-106.84753225793193,612.1089960578342,2640.4394496011028,924.7200000000001,2640.3968449781205,0.7202850029911216,0.38568056372346327,0.4052847345693511,679,673,,,,8.53714487869528e-06,23.342167858804473
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4942458147116778,-0.02829026136510756,0.5057535115882253,0.8854215329693902,0.378101811308754,-32.27186149611969,-159.16388387945128,643.6231228807299,2810.2205863701056,978.5600000000002,2810.1690492717444,0.7522911419342899,0.3800394385333796,0.4052847345693511,716,713,,,,3.815418747832311e-06,24.952920271469445
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5029638212729296,-0.01575302598978658,0.4970352551521523,2.2629801439770865,0.2865702102451479,17.570371187226055,-93.15272850110674,703.6070805186006,2950.993329890497,1002.2000000000002,2950.936300316738,0.7156377915480795,0.3863865459208374,0.4052847345693511,776,775,,,,0.008375870323470092,9.564800574899852
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48896180413249046,0.007190578142548784,0.5110318486475602,1.8590386259197431,0.26031335702833386,-51.59452147423585,33.544467106160276,537.9689517760933,2339.3201307095474,826.7200000000001,2339.2860591387284,0.73170921208695,0.38383072970272775,0.4052847345693511,593,587,,,,0.114276791694217,4.338263552185909
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4773830189663931,-0.0024856754684311837,0.5226107376133479,1.5153852723523054,0.3380618859537079,-121.83133850302677,-13.55715225862355,668.9636142583597,2695.33316538456,872.1200000000001,2695.281005250131,0.7508897752787098,0.3803181135136478,0.4052847345693511,737,737,,,,7.135282513281993e-06,23.700917424807034
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48051027717206596,0.0029938242944767685,0.5194872206015648,1.64650358893479,0.3158942721297019,-93.44590596070834,14.258197147675629,570.5063092801737,2399.0214751883263,825.4400000000002,2398.985033191645,0.7154875404982803,0.3864089436519568,0.4052847345693511,622,618,,,,0.0042146634724231635,10.938371062369479
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5419432902427652,-0.003309624354925272,0.4580561772478376,1.6104788093282185,0.4488539288977179,225.1498693119938,-17.906624043792018,625.3319574006586,2683.119937543441,934.2800000000002,2683.073696128578,0.7199248422139075,0.385736205748419,0.4052847345693511,696,695,,,,6.328271240363392e-15,65.37824836112723
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5061900461191304,-0.004470607930240201,0.4938099655496276,1.884324063683072,0.20007534355566914,30.740246165160627,-22.274828626189603,581.8530266807549,2478.170275888047,871.9200000000002,2478.1315980217987,0.6783455994180781,0.39121512970808653,0.4052847345693511,644,643,,,,0.4061337793393546,1.802145335787097
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49637350467136804,0.02322730795016799,0.5036241513973119,2.278952670796229,0.34321168769519916,-19.749498973746455,126.82339728604585,613.9997227477352,2732.9087362127975,969.6800000000002,2732.863833097451,0.7540817618740645,0.3796786777038918,0.4052847345693511,676,673,,,,0.00035687173528120564,15.876268251338772
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48696988610957725,0.02328635874785567,0.513021337806065,2.1012906264213917,0.3641817705191507,-69.81967483765814,124.87727892880267,639.0815475108437,2683.7850085538953,943.5600000000002,2683.736503009384,0.594549686985085,0.39815025443772883,0.4052847345693511,701,698,,,,9.01507344874819e-06,23.233225107898974
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.447891138438452,0.001314788631147032,0.5521081398860982,1.5831827349828063,0.49334136137764234,-292.68307867439063,7.252067738035528,662.0546139123151,2808.9817116084146,983.6800000000002,2808.929248329329,0.6568670686076549,0.39342960778120134,0.4052847345693511,720,715,,,,0.0,105.92940478108943
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5236737534693889,-0.012714851152745479,0.4763188959975469,1.8175730093006806,0.36571623454978297,134.61885100098732,-72.41971067107805,660.3801992817658,2841.7116902823836,987.7600000000002,2841.6558287403805,0.7238158622976844,0.3851266141410915,0.4052847345693511,735,730,,,,1.3643548467667799e-06,27.00965776152771
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.48453407720281505,-0.012987540681172038,0.5154658107213137,1.2208784625299731,0.31968401947149155,-79.5267488441257,-66.96212736678295,615.1277687737467,2572.997518633678,877.2000000000002,2572.954892219055,0.717484874390768,0.38610903264407553,0.4052847345693511,678,677,,,,0.0037172245156753547,11.189555974206813
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5020982661496602,-0.001377192160868172,0.49790165183717494,1.8644379650251088,0.11589277229029113,11.570109266468073,-7.7013902701563515,661.8379510942555,2741.0354830014858,923.8800000000002,2740.9829450202615,0.7142230837459685,0.3865963918972778,0.4052847345693511,732,725,,,,0.8986768414298538,0.21366354723256417
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5011246613935075,-0.024871568008289196,0.49887254628974737,2.333363849246637,0.35291108333247895,5.491829557843299,-120.18962379079947,559.6946927102276,2414.022319773256,861.0800000000002,2413.9858666295095,0.6767013144203516,0.39139775481516437,0.4052847345693511,618,617,,,,4.363192005651939e-05,20.079443128167796
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.4943194068758884,0.022407584651248112,0.5056770788458004,2.232258642821055,0.34049309981163084,-30.17696420242358,119.24068155843707,636.5240189336753,2663.6275554822696,932.2800000000002,2663.57899284083,0.6049370758933845,0.39750864139222575,0.4052847345693511,702,697,,,,5.7206091458872343e-05,19.53770034242625
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.49933466356606104,-0.015023938235037055,0.5006562364037315,0.8067984416410218,0.27785206920412125,-3.5963471481606244,-83.97439520151738,620.3920827430725,2790.5343425515252,1019.2400000000002,2790.490373282255,0.7054588557981754,0.38784588610436144,0.4052847345693511,684,681,,,,0.019764303834421626,7.8477556099857075
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.510148739442746,-0.0005104904611986715,0.48985045552187345,1.597124492856869,0.22984783493706096,51.9767709847078,-2.7394384544058066,602.8470169910555,2557.587636275189,889.0800000000002,2557.5460275545565,0.7011108215192181,0.3884348099900632,0.4052847345693511,660,657,,,,0.13099707675248262,4.0651605417930226
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5143240122635843,0.018507085098490562,0.4856609854014669,1.115337670465795,0.34267848746973517,63.42288343981859,81.73988725649993,542.7808039181863,2210.189595804679,745.1200000000001,2210.1544791879032,0.6965367893112182,0.38903327457965,0.4052847345693511,603,601,,,,0.0003551923314935035,15.885702272686151
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5175688477984904,0.029212329504719355,0.48242404235243685,1.0565624405764171,0.4079126716075298,93.74781103588559,155.57238776132772,629.8827447165363,2665.377202183614,918.2000000000002,2665.330003919905,0.7142376356718538,0.3865942452189966,0.4052847345693511,703,696,,,,6.781364358943165e-10,42.223345175483274
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.46578864890959815,0.009455791943028003,0.5342051521619167,1.7053033389866112,0.4154601280624488,-191.59109933147226,52.821077637801174,680.3676658377289,2801.535749894678,949.2000000000002,2801.48416826045,0.6763006005090275,0.3914419141950339,0.4052847345693511,743,740,,,,2.372001595141171e-09,39.71906340504708
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5165836726739419,-0.027262178786375792,0.48341526728013334,2.0830183174766264,0.39599017227500444,87.27103206209686,-143.51484625620387,587.9324877290297,2629.52866406471,937.9200000000002,2629.4863343398265,0.7566547388869841,0.3791509319272595,0.4052847345693511,660,657,,,,4.7840382988439956e-08,33.710791442645814
0,1,1.0,1000,5,200.0,1.0,0.2,[1.41421356 1.41421356],2,10000000,0.5230708857701728,-0.008038613491542002,0.47692421446194305,1.7388074925308497,0.3497734155208588,112.85755590584392,-39.41750455811804,564.9115783025112,2444.696239556047,822.8000000000002,2444.6576759418786,0.8035786802792457,0.36721836661847085,0.4052847345693511,632,629,,,,0.00011046498190803167,18.221623986083543
