kappa,angle_rad,a_parameter,field_size,unit_length,T_parameter,gstools_model_anis_ratio,gstools_model_rescale_factor,gstools_model_len_scale,level_val,total_points_generated,sigma_emp_xx,sigma_emp_xy,sigma_emp_yy,estimated_angle_cabana,estimated_kappa_cabana,empirical_cosine_cabana,empirical_sine_cabana,euler_characteristic,perimeter,volume_sublevel_set,perimeter_cabana,estimated_kappa_BD,statistics_BD,mean_statistics_BD,euler_characteristic_scikit_1,euler_characteristic_scikit_2,estimated_kappa_BD_scikit_1,estimated_kappa_BD_scikit_2,chi2_statistic,chi2_pvalue,factor_divide
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.39619147022243295,-0.27113932606593694,0.6038070280385616,0.9681876699005356,0.9095568526734396,-4615.903432287614,-12058.71237363759,-13.60403549514724,22234.822499075188,20050.400000000005,22232.905854747303,,0.5561181941423294,0.3175017515036052,107,-1,,0.9991524897886931,470.1022086131114,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.39376778468578616,-0.2365479877758088,0.6062322774335411,0.996406462162563,0.8843053297352002,-4583.935919354115,-10209.359394863417,-56.95842378911356,21577.42316139261,20150.840000000004,21575.91389130025,,0.8260693656455667,0.3175017515036052,48,-28,,,291.2270365124219,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38457180510927896,-0.2597280818989214,0.6154281081862764,0.9944651604893349,0.9049183506086945,-5233.689297212181,-11778.667775003205,114.80167068758115,22672.15838653797,19286.880000000005,22670.119102526154,0.8986975833018862,0.318582119586583,0.3175017515036052,289,108,,0.9187961915706941,410.579257228731,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.38714236904536165,-0.2536695248497685,0.6128576821395542,0.9946604454071093,0.8997392873814161,-5077.383356576893,-11414.877083404113,-2.099850954511965,22496.658723200744,19998.240000000005,22495.031108950207,,2.401263746873566,0.3175017515036052,131,38,,,387.843518216308,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.4024204773144458,-0.24917389436667936,0.5975781670568565,0.9719873461305404,0.8914788394801669,-4235.282604211133,-10817.422305322678,-0.09662423122197746,21703.9351841037,19792.880000000005,21702.356584592715,0.9999994913094375,0.0010086450802876722,0.3175017515036052,113,12,,0.9912881011634248,232.18322341268927,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.37376567325801685,-0.25703650411726087,0.6262339749486326,1.013617312223857,0.906556856542153,-5699.094794171156,-11606.631387065587,30.10595043439925,22575.05888498252,20096.320000000003,22573.239632786463,,0.6246944418614079,0.3175017515036052,177,31,,,451.8154494770582,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3657452952708045,-0.25952364824843904,0.6342546962615936,1.024058007846119,0.9109449953962699,-6383.6757958631415,-12342.550328673009,22.780740106409812,23776.12701171104,20042.760000000006,23773.899191618275,,0.9599440818531522,0.3175017515036052,159,29,,,335.9355423480202,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3715483083204352,-0.2427285267088888,0.628451341603428,1.0287269375962491,0.8972965517259456,-5501.407168538466,-10397.623124206724,46.6835842868322,21415.754833258237,19879.920000000006,21414.376296204377,,0.8633968342961788,0.3175017515036052,140,85,,,207.82251900114701,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3870503221781023,-0.2537265456267327,0.6129473882168609,0.9947667477922586,0.8998146990487187,-5072.133798724859,-11396.549512388163,7.368805548208235,22455.444099964796,20006.000000000004,22453.41639072566,,2.4808620379721766,0.3175017515036052,167,29,,,405.7195279647303,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3968008232369999,-0.2543151665500717,0.6031965106366984,0.9781024240412617,0.8971679660651785,-4727.150274127306,-11651.90291363901,-28.084515103097665,22905.686089406845,20064.120000000003,22903.84408301046,,0.8503196944588873,0.3175017515036052,124,-31,,,348.0963571286934,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3880928916625527,-0.2368576897794041,0.611906951430846,1.0060407293268032,0.8866448082833799,-5048.807166378315,-10688.666830849903,17.593095291936944,22560.327355508234,20055.400000000005,22558.429925256904,,0.635533301484658,0.3175017515036052,137,46,,,178.6334035862481,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3870559760870361,-0.23155110568057863,0.6129439169048689,1.0122668766437646,0.882810970045984,-4802.307376919165,-9847.393375520143,-95.16851271950716,21261.59251068746,20441.320000000003,21260.2629336069,,0.4856537000240529,0.3175017515036052,7,-55,0.9993548080810166,0.9345876955997863,298.61904251225246,0.0,10
0.9,1,1.5146475955500731,1000,5,200.0,0.43588989435406733,0.2,[2.14203517 0.93369148],0,10000000,0.3808683395021554,-0.2544751107482277,0.6191314920373944,1.004280556331691,0.9023831836319149,-5333.551547208588,-11395.192567997783,-75.72060883287729,22387.12657147072,20637.040000000005,22385.559896524104,0.9580514184057508,0.24131768395279857,0.3175017515036052,19,-37,0.9981135402335272,0.9923635318484413,261.10369495178224,0.0,10
